ticker,date,MOM
AMZN,2019-05-17,0.010237653365174975
AMZN,2019-06-21,0.0184154967976688
AMZN,2019-07-19,0.012332572369276177
AMZN,2019-08-16,0.008139405792497046
AMZN,2019-09-20,0.007281178465541397
AMZN,2019-10-18,0.0047774657374825506
AMZN,2019-11-15,0.005661290973103992
AMZN,2019-12-20,0.011730139039330784
AMZN,2020-01-17,0.018961660048995577
AMZN,2020-02-21,0.006452025925871786
AMZN,2020-03-20,0.014585839619194635
AMZN,2020-04-17,0.024344528604221437
AMZN,2020-05-15,0.0032240014788862403
AMZN,2020-06-19,0.026623478721859026
AMZN,2020-07-17,0.025387276416486183
AMZN,2020-08-21,0.03264711818553132
AMZN,2020-09-18,0.053770506874436096
AMZN,2020-10-16,0.060462321624629695
AMZN,2020-11-20,0.05420235831328241
AMZN,2020-12-18,0.06584316187182654
AMZN,2021-01-15,0.05785606851492855
AMZN,2021-02-19,0.05698359879085388
AMZN,2021-03-19,0.04061229071281736
AMZN,2021-04-16,0.05793963963438149
AMZN,2021-05-21,0.02425519994472892
AMZN,2021-06-18,0.03552632764612224
AMZN,2021-07-16,0.021901266813481104
AMZN,2021-08-20,0.01681392622023057
AMZN,2021-09-17,0.011498019303026186
AMZN,2021-10-15,0.008353865090825878
AMZN,2021-11-19,0.006954752096973191
AMZN,2021-12-17,0.008080093625824342
AMZN,2022-01-21,0.015522723554358818
AMZN,2022-02-18,0.010736497053569261
AMZN,2022-03-18,0.004360419397248314
AMZN,2022-04-14,0.005629697668245675
AMZN,2022-05-20,0.00339092479190408
AMZN,2022-06-17,0.000837260476718575
AMZN,2022-07-15,0.03578333749543153
AMZN,2022-08-19,0.04258148415511027
AMZN,2022-09-16,0.025366833698816448
AMZN,2022-10-21,0.007911780032672759
AMZN,2022-11-18,0.013236756278730898
AMZN,2022-12-16,0.0320923253823131
AMZN,2023-01-20,0.04034649282028815
AMZN,2023-02-17,0.03721934019684827
AMZN,2023-03-17,0.033633133238745
AMZN,2023-04-06,0.03081576646616868
AMZN,2023-04-21,0.028083487445066967
AMZN,2023-05-19,0.0010640869550386184
AMZN,2023-06-16,0.00660042495180424
AMZN,2023-07-21,0.013045700946830219
AMZN,2023-08-18,0.006084645729518329
AMZN,2023-09-15,0.006188141407848533
AMZN,2023-10-20,0.016940694220211546
AMZN,2023-11-17,0.04031958353660256
AMZN,2023-12-15,0.036201896452463515
AMZN,2024-01-19,0.041043146729494585
AMZN,2024-02-16,0.03962682302628699
AMZN,2024-03-15,0.04162559456373555
AMZN,2024-03-28,0.050315886179057204
AMZN,2024-04-19,0.05267078761562842
AMZN,2024-05-17,0.040662146324455306
AMZN,2024-06-21,0.03345961095084027
AMZN,2024-07-19,0.0336582542614646
AMZN,2024-08-16,0.032069023257065
AMZN,2024-09-20,0.023633667476103626
AMZN,2024-10-18,0.030837822576879757
AMZN,2024-11-15,0.02690734870951226
AMZN,2024-12-20,0.022865504830060324
AMZN,2025-01-17,0.03072642873779121
AMZN,2025-02-21,0.026149662276530615
AMZN,2025-03-21,0.02028717052887777
AMZN,2025-04-17,0.020652512709754444
AMZN,2025-05-16,0.009568693862913894
AMZN,2025-06-20,0.002283791231476656
AMZN,2025-07-03,0.012575743118912752
AMZN,2025-07-18,0.016980437017139735
AMZN,2025-08-15,0.023193532675818786
AVGO,2019-02-15,0.004455689966334295
AVGO,2019-03-15,0.006650435175267291
AVGO,2019-04-18,0.010217513046698167
AVGO,2019-05-17,0.01437631584917931
AVGO,2019-06-21,0.03339055645618452
AVGO,2019-07-19,0.015785316883545716
AVGO,2019-08-16,0.029878781516400263
AVGO,2019-09-20,0.034100406326376204
AVGO,2019-10-18,0.011681621074329645
AVGO,2019-11-15,0.02540290054200781
AVGO,2019-12-20,0.021707334190635953
AVGO,2020-01-17,0.025709962006209564
AVGO,2020-02-21,0.02511056669654073
AVGO,2020-03-20,0.011010387356998804
AVGO,2020-04-17,0.01595395771961673
AVGO,2020-05-15,0.03552931673745479
AVGO,2020-06-19,0.0009084665690015244
AVGO,2020-07-17,0.009410950836608417
AVGO,2020-08-21,0.023684541318654627
AVGO,2020-09-18,0.028214309409042983
AVGO,2020-10-16,0.02587635861890528
AVGO,2020-11-20,0.03650881372320969
AVGO,2020-12-18,0.033852007360339526
AVGO,2021-01-15,0.03045308664847678
AVGO,2021-02-19,0.045115806196144866
AVGO,2021-03-19,0.05000814727120377
AVGO,2021-04-16,0.0900257922727246
AVGO,2021-05-21,0.056584466729651915
AVGO,2021-06-18,0.05676404028266642
AVGO,2021-07-16,0.034259975156169076
AVGO,2021-08-20,0.03959296872643743
AVGO,2021-09-17,0.03567647701093924
AVGO,2021-10-15,0.024696878968274195
AVGO,2021-11-19,0.027709055579324723
AVGO,2021-12-17,0.02490918356456369
AVGO,2022-01-21,0.02913483016331989
AVGO,2022-02-18,0.03084866455621355
AVGO,2022-03-18,0.013890278727238914
AVGO,2022-04-14,0.022676954029488824
AVGO,2022-05-20,0.023288985763633765
AVGO,2022-06-17,0.02649579055457256
AVGO,2022-07-15,0.016156941372917618
AVGO,2022-08-19,0.006806115556725056
AVGO,2022-09-16,0.005238800347589592
AVGO,2022-10-21,0.012591308913341996
AVGO,2022-11-18,0.004846174720495119
AVGO,2022-12-16,0.021954346518442344
AVGO,2023-01-20,0.01192499605963606
AVGO,2023-02-17,0.006907566417659126
AVGO,2023-03-17,0.0025662314296459295
AVGO,2023-04-06,0.004873606082027935
AVGO,2023-04-21,0.011845236336245811
AVGO,2023-05-19,0.017883543606290297
AVGO,2023-06-16,0.026623458402477665
AVGO,2023-07-21,0.03536168475634192
AVGO,2023-08-18,0.04907874888143273
AVGO,2023-09-15,0.059076192109926734
AVGO,2023-10-20,0.06550376924524336
AVGO,2023-11-17,0.05311537504420205
AVGO,2023-12-15,0.04457166679749335
AVGO,2024-01-19,0.05332931520659962
AVGO,2024-02-16,0.0612268050313396
AVGO,2024-03-15,0.05885763864404083
AVGO,2024-03-28,0.0695562708814772
AVGO,2024-04-19,0.06877550551717143
AVGO,2024-05-17,0.06639647745579581
AVGO,2024-06-21,0.03471579741383264
AVGO,2024-07-19,0.04526846056961333
AVGO,2024-08-16,0.07229267778271192
AVGO,2024-09-20,0.06061733543246719
AVGO,2024-10-18,0.06419188444734544
AVGO,2024-11-15,0.05528970288520551
AVGO,2024-12-20,0.04903013760389347
AVGO,2025-01-17,0.04037187004704937
AVGO,2025-02-21,0.05632219653249351
AVGO,2025-03-21,0.06114131867885016
AVGO,2025-04-17,0.0560169992204909
AVGO,2025-05-16,0.04562126046590278
AVGO,2025-06-20,0.026962932873615286
AVGO,2025-07-03,0.03641855312684545
AVGO,2025-07-18,0.05047452934222258
AVGO,2025-08-15,0.05404154591889223
BABA,2019-02-15,0.023810643657959405
BABA,2019-03-15,0.011278591511015967
BABA,2019-04-18,0.009675856465075162
BABA,2019-05-17,0.004861940152201629
BABA,2019-06-21,0.0011537364100400788
BABA,2019-07-19,0.011535610504167525
BABA,2019-08-16,0.005185573061473764
BABA,2019-09-20,0.0047216676108579455
BABA,2019-10-18,0.004884111949700277
BABA,2019-11-15,0.025305194520016328
BABA,2019-12-20,0.014396982816963584
BABA,2020-01-17,0.029740097429458236
BABA,2020-02-21,0.02929600154752426
BABA,2020-03-20,0.02803732889999232
BABA,2020-04-17,0.01917415177288917
BABA,2020-05-15,5.6685865328647885e-05
BABA,2020-06-19,0.021836036662540758
BABA,2020-07-17,0.02077005554226654
BABA,2020-08-21,0.02835539271445109
BABA,2020-09-18,0.039133165759063664
BABA,2020-10-16,0.03758778669904452
BABA,2020-11-20,0.045661503589060695
BABA,2020-12-18,0.050430366653798256
BABA,2021-01-15,0.024826235689200657
BABA,2021-02-19,0.020439657196513326
BABA,2021-03-19,0.015460431421370113
BABA,2021-04-16,0.03900911976631356
BABA,2021-05-21,0.013385919679205095
BABA,2021-06-18,0.019264947639110394
BABA,2021-07-16,0.0008180756090894495
BABA,2021-08-20,0.009150735163074651
BABA,2021-09-17,0.01359255673336453
BABA,2021-10-15,0.042795077116195616
BABA,2021-11-19,0.053051668674123344
BABA,2021-12-17,0.03491880545240049
BABA,2022-01-21,0.04914192277971379
BABA,2022-02-18,0.056549797827385694
BABA,2022-03-18,0.05645539925755159
BABA,2022-04-14,0.051383718806937456
BABA,2022-05-20,0.06998484721932338
BABA,2022-06-17,0.06188973186925815
BABA,2022-07-15,0.07084637778457366
BABA,2022-08-19,0.057938872250429437
BABA,2022-09-16,0.03292149376352788
BABA,2022-10-21,0.04189978643345635
BABA,2022-11-18,0.04993367999601872
BABA,2022-12-16,0.054502087052656904
BABA,2023-01-20,0.024269599097865826
BABA,2023-02-17,0.030315412062348848
BABA,2023-03-17,0.006289086720436921
BABA,2023-04-06,0.013363516352623582
BABA,2023-04-21,0.004746633921219767
BABA,2023-05-19,0.02452395256598999
BABA,2023-06-16,0.0030543611674289043
BABA,2023-07-21,0.003994891524628064
BABA,2023-08-18,0.014227823371453917
BABA,2023-09-15,0.0158455835206882
BABA,2023-10-20,0.03181250932020787
BABA,2023-11-17,0.013704672377113177
BABA,2023-12-15,0.004999559075867516
BABA,2024-01-19,0.029810700388881492
BABA,2024-02-16,0.026891167176742115
BABA,2024-03-15,0.014064765736181357
BABA,2024-03-28,0.024412306949234
BABA,2024-04-19,0.01772506403476327
BABA,2024-05-17,0.014987571333160492
BABA,2024-06-21,0.025244151523416695
BABA,2024-07-19,0.0014291920840165749
BABA,2024-08-16,0.013142233901913542
BABA,2024-09-20,0.0078069026460270245
BABA,2024-10-18,0.002357535628103258
BABA,2024-11-15,0.015371668574766593
BABA,2024-12-20,0.03485261278173606
BABA,2025-01-17,0.03182308074210975
BABA,2025-02-21,0.01782206562570857
BABA,2025-03-21,0.01631214403289285
BABA,2025-04-17,0.07760126084629045
BABA,2025-05-16,0.08167105590837896
BABA,2025-06-20,0.03812546226691409
BABA,2025-07-03,0.06568009433898175
BABA,2025-07-18,0.05536421147453854
BABA,2025-08-15,0.04957414496895702
COIN,2019-02-15,
COIN,2019-03-15,
COIN,2019-04-18,
COIN,2019-05-17,
COIN,2019-06-21,
COIN,2019-07-19,
COIN,2019-08-16,
COIN,2019-09-20,
COIN,2019-10-18,
COIN,2019-11-15,
COIN,2019-12-20,
COIN,2020-01-17,
COIN,2020-02-21,
COIN,2020-03-20,
COIN,2020-04-17,
COIN,2020-05-15,
COIN,2020-06-19,
COIN,2020-07-17,
COIN,2020-08-21,
COIN,2020-09-18,
COIN,2020-10-16,
COIN,2020-11-20,
COIN,2020-12-18,
COIN,2021-01-15,
COIN,2021-02-19,
COIN,2021-03-19,
COIN,2021-04-16,
COIN,2021-05-21,
COIN,2021-06-18,
COIN,2021-07-16,
COIN,2021-08-20,
COIN,2021-09-17,
COIN,2021-10-15,
COIN,2021-11-19,
COIN,2021-12-17,
COIN,2022-01-21,0.008351455024498161
COIN,2022-02-18,0.018811579499436532
COIN,2022-03-18,0.027267437870662093
COIN,2022-04-14,0.036971594872289425
COIN,2022-05-20,0.0424033245928435
COIN,2022-06-17,0.028742071517045945
COIN,2022-07-15,0.07898776959863804
COIN,2022-08-19,0.09868448881108388
COIN,2022-09-16,0.1040191362476632
COIN,2022-10-21,0.051038579923267484
COIN,2022-11-18,0.06411061010581608
COIN,2022-12-16,0.10239382528012947
COIN,2023-01-20,0.10208701880421392
COIN,2023-02-17,0.11283171482490859
COIN,2023-03-17,0.07326586972207899
COIN,2023-04-06,0.03655770229817272
COIN,2023-04-21,0.02201632325211411
COIN,2023-05-19,0.019907934570963938
COIN,2023-06-16,0.041562436492104844
COIN,2023-07-21,0.03698134348116815
COIN,2023-08-18,0.023223923310847803
COIN,2023-09-15,0.06234891208558701
COIN,2023-10-20,0.055331930746910965
COIN,2023-11-17,0.08598295874400469
COIN,2023-12-15,0.09484981966191192
COIN,2024-01-19,0.09709017098414571
COIN,2024-02-16,0.12053802441408772
COIN,2024-03-15,0.10017055240593567
COIN,2024-03-28,0.13977695010294755
COIN,2024-04-19,0.17750979384007468
COIN,2024-05-17,0.18683023256026568
COIN,2024-06-21,0.182219908177902
COIN,2024-07-19,0.09556035064609882
COIN,2024-08-16,0.13500119919658685
COIN,2024-09-20,0.12481607701469946
COIN,2024-10-18,0.12201283735337384
COIN,2024-11-15,0.07907059307717725
COIN,2024-12-20,0.04530880989090817
COIN,2025-01-17,0.09587034765410583
COIN,2025-02-21,0.06404857159699422
COIN,2025-03-21,0.0292933306039591
COIN,2025-04-17,0.012250706301750928
COIN,2025-05-16,0.002469791880951351
COIN,2025-06-20,0.001676212715854608
COIN,2025-07-03,0.02343826037395785
COIN,2025-07-18,0.043042128824243235
COIN,2025-08-15,0.07533371203920244
F,2019-02-15,0.030666207848860004
F,2019-03-15,0.01969893687750903
F,2019-04-18,0.02166559821337574
F,2019-05-17,0.02087022915282565
F,2019-06-21,0.013235029817746824
F,2019-07-19,0.008033669778012363
F,2019-08-16,0.002999461719756806
F,2019-09-20,0.009999121921914182
F,2019-10-18,0.005273428538427837
F,2019-11-15,0.009236205251249241
F,2019-12-20,0.00079000079596513
F,2020-01-17,0.007849616028652568
F,2020-02-21,0.013161272200204556
F,2020-03-20,0.010190195634939019
F,2020-04-17,0.0010035125867866792
F,2020-05-15,0.053089432817107235
F,2020-06-19,0.05214318949048078
F,2020-07-17,0.04991647522772367
F,2020-08-21,0.02513773249392015
F,2020-09-18,0.0051213137087259475
F,2020-10-16,0.007848910802359428
F,2020-11-20,0.0021008498109648817
F,2020-12-18,0.005338191420768735
F,2021-01-15,0.013242337465061123
F,2021-02-19,0.01824081412480173
F,2021-03-19,0.04045559019246752
F,2021-04-16,0.09202207373211556
F,2021-05-21,0.09089415372805364
F,2021-06-18,0.0899946521649527
F,2021-07-16,0.06508067849532016
F,2021-08-20,0.07406411330940837
F,2021-09-17,0.06965136620076075
F,2021-10-15,0.05510832358205652
F,2021-11-19,0.05610042625825493
F,2021-12-17,0.055691771796532175
F,2022-01-21,0.07719549120726872
F,2022-02-18,0.0699540844153764
F,2022-03-18,0.06449846607972147
F,2022-04-14,0.03880968070529877
F,2022-05-20,0.03565367329062496
F,2022-06-17,0.027930000207337116
F,2022-07-15,0.0042562124644828425
F,2022-08-19,0.010897846774847559
F,2022-09-16,0.001071442096927767
F,2022-10-21,0.031682557109842274
F,2022-11-18,0.0106822274706235
F,2022-12-16,0.03255013505367821
F,2023-01-20,0.019692905333298604
F,2023-02-17,0.03125162106781505
F,2023-03-17,0.019923962159963827
F,2023-04-06,0.009499746322822033
F,2023-04-21,0.01130839357559951
F,2023-05-19,0.008974310262384155
F,2023-06-16,0.016198066551008094
F,2023-07-21,0.0133052468967765
F,2023-08-18,0.00274034308721862
F,2023-09-15,0.001709909931625019
F,2023-10-20,0.006503524236985949
F,2023-11-17,0.003954544055062247
F,2023-12-15,0.006055180866407772
F,2024-01-19,0.0109266743697041
F,2024-02-16,0.0008044264330269471
F,2024-03-15,0.00027705238145237963
F,2024-03-28,0.008241601274915548
F,2024-04-19,0.009142375288799263
F,2024-05-17,0.018278958071859915
F,2024-06-21,0.010628183533000385
F,2024-07-19,0.005573663527237982
F,2024-08-16,0.005450481343970879
F,2024-09-20,0.019251722430040665
F,2024-10-18,0.0015491033074209635
F,2024-11-15,0.016348877862481705
F,2024-12-20,0.0004179542631203721
F,2025-01-17,0.008620845288647401
F,2025-02-21,0.01495752443908207
F,2025-03-21,0.009242560965544544
F,2025-04-17,0.02224837173539113
F,2025-05-16,0.00928497624662905
F,2025-06-20,0.017237075426182247
F,2025-07-03,0.0009499567013181745
F,2025-07-18,0.023528178255549717
F,2025-08-15,0.013705933137590953
GOOGL,2019-02-15,0.008384934629640396
GOOGL,2019-03-15,0.001894174292705674
GOOGL,2019-04-18,0.0005533447592128704
GOOGL,2019-05-17,0.009377414109821595
GOOGL,2019-06-21,0.013690240908620456
GOOGL,2019-07-19,0.002982047494955756
GOOGL,2019-08-16,0.005545502729134385
GOOGL,2019-09-20,0.004657962667494893
GOOGL,2019-10-18,0.0004953250294933633
GOOGL,2019-11-15,0.012048180079043312
GOOGL,2019-12-20,0.015303335189351614
GOOGL,2020-01-17,0.02342153614334095
GOOGL,2020-02-21,0.01999634513364282
GOOGL,2020-03-20,0.023789562118486263
GOOGL,2020-04-17,0.022880526017647774
GOOGL,2020-05-15,0.0050386157159025636
GOOGL,2020-06-19,0.010959924449513225
GOOGL,2020-07-17,0.023620670515193624
GOOGL,2020-08-21,0.02601719459859657
GOOGL,2020-09-18,0.02938946641996135
GOOGL,2020-10-16,0.027671971773164283
GOOGL,2020-11-20,0.021495748658957706
GOOGL,2020-12-18,0.02159014921687979
GOOGL,2021-01-15,0.03017639896232648
GOOGL,2021-02-19,0.022961635204488715
GOOGL,2021-03-19,0.018271231930897556
GOOGL,2021-04-16,0.06225043759267903
GOOGL,2021-05-21,0.04668400082454846
GOOGL,2021-06-18,0.05136471043010792
GOOGL,2021-07-16,0.04705157101691088
GOOGL,2021-08-20,0.04697053629741708
GOOGL,2021-09-17,0.047219076009474274
GOOGL,2021-10-15,0.058573689491387776
GOOGL,2021-11-19,0.05970358010579638
GOOGL,2021-12-17,0.04627683334901311
GOOGL,2022-01-21,0.052805675968366494
GOOGL,2022-02-18,0.05003426671445979
GOOGL,2022-03-18,0.023335194507431732
GOOGL,2022-04-14,0.026457737186278953
GOOGL,2022-05-20,0.015480155131531973
GOOGL,2022-06-17,0.01193729104897432
GOOGL,2022-07-15,0.006758086682566076
GOOGL,2022-08-19,0.014269934385627979
GOOGL,2022-09-16,0.01676361546248071
GOOGL,2022-10-21,0.014002662592005081
GOOGL,2022-11-18,0.025503303843143418
GOOGL,2022-12-16,0.033695689028692806
GOOGL,2023-01-20,0.03188745795766044
GOOGL,2023-02-17,0.03180972655694458
GOOGL,2023-03-17,0.029094466386582498
GOOGL,2023-04-06,0.02758274530653
GOOGL,2023-04-21,0.020324839932089354
GOOGL,2023-05-19,0.0029096587276487913
GOOGL,2023-06-16,0.0013868478553092619
GOOGL,2023-07-21,0.012815362071278454
GOOGL,2023-08-18,0.006413769460197439
GOOGL,2023-09-15,0.015190471248368394
GOOGL,2023-10-20,0.025963341555346256
GOOGL,2023-11-17,0.03315122537155857
GOOGL,2023-12-15,0.039852686136427146
GOOGL,2024-01-19,0.037120330811515556
GOOGL,2024-02-16,0.03140403110013064
GOOGL,2024-03-15,0.034777008759292724
GOOGL,2024-03-28,0.03056646290469672
GOOGL,2024-04-19,0.030063034035086086
GOOGL,2024-05-17,0.01985486016249762
GOOGL,2024-06-21,0.021279377827264925
GOOGL,2024-07-19,0.03614783055640589
GOOGL,2024-08-16,0.029078601343795796
GOOGL,2024-09-20,0.024071546791661267
GOOGL,2024-10-18,0.01591656051905049
GOOGL,2024-11-15,0.016931154243961914
GOOGL,2024-12-20,0.020686990557261045
GOOGL,2025-01-17,0.019793974011404206
GOOGL,2025-02-21,0.02693851653976714
GOOGL,2025-03-21,0.028850295026211028
GOOGL,2025-04-17,0.019979196953165645
GOOGL,2025-05-16,0.0061636449336765434
GOOGL,2025-06-20,0.009712393710798926
GOOGL,2025-07-03,0.004516371166729851
GOOGL,2025-07-18,4.338832568464366e-05
GOOGL,2025-08-15,0.011132421691807594
INTC,2019-02-15,0.003891174882272318
INTC,2019-03-15,0.006797081957678596
INTC,2019-04-18,0.0013664712418819493
INTC,2019-05-17,0.003677828368266023
INTC,2019-06-21,0.00787879019560485
INTC,2019-07-19,0.013559900572628297
INTC,2019-08-16,0.004418314573653614
INTC,2019-09-20,0.009291747046094962
INTC,2019-10-18,0.0015155748378561777
INTC,2019-11-15,0.017487585404205766
INTC,2019-12-20,0.011651142712971579
INTC,2020-01-17,0.026937617675536648
INTC,2020-02-21,0.02132449214250848
INTC,2020-03-20,0.019602064832017166
INTC,2020-04-17,0.02371920051789488
INTC,2020-05-15,0.01208976043613323
INTC,2020-06-19,0.037524298070623956
INTC,2020-07-17,0.03165256298034575
INTC,2020-08-21,0.027893575822599933
INTC,2020-09-18,0.034189575464949155
INTC,2020-10-16,0.007186901856288977
INTC,2020-11-20,0.008801886811786204
INTC,2020-12-18,0.004749070948279951
INTC,2021-01-15,0.009380620283535519
INTC,2021-02-19,0.0020235174207901903
INTC,2021-03-19,0.004589460611568407
INTC,2021-04-16,0.03530958491457492
INTC,2021-05-21,0.009051603714973277
INTC,2021-06-18,0.013448986459573093
INTC,2021-07-16,0.000771166713928063
INTC,2021-08-20,0.002649719784191353
INTC,2021-09-17,0.015797323252383144
INTC,2021-10-15,0.008181707950295785
INTC,2021-11-19,0.005947612405564537
INTC,2021-12-17,0.018299468222715866
INTC,2022-01-21,0.0011583887870203278
INTC,2022-02-18,0.012172927667910822
INTC,2022-03-18,0.01362987431676944
INTC,2022-04-14,0.024566735014229398
INTC,2022-05-20,0.027228636473730285
INTC,2022-06-17,0.014797934829621157
INTC,2022-07-15,0.026465594683000106
